security_public_safety_3_batch180_source_016	Fire door checks in council buildings	Camden Council	https://www.camden.gov.uk/fire-door-checks-in-council-buildings	4881d23bef9bb400437bdffafafb63b93a29f7e80681f64220d09d7cdc5cae44	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch180_source_017	Fire risk assessments for Camden housing	Camden Council	https://www.camden.gov.uk/your-fire-risk-assessments	8f7ebd619ed1681d2d585c0e35e8b6a5d1bbc89e31fde8b0f308cec18c56254a	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch180_source_018	Building safety for high-rise residential buildings	Camden Council	https://www.camden.gov.uk/safety-cases-for-high-rise-buildings	04db26e37cc2ef848f59e15e902e89f63205b27d85103cf304d60bd268726c4e	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch180_source_019	Building and fire safety information packs for high-rise buildings	Camden Council	https://www.camden.gov.uk/building-and-fire-safety-information-packs-for-high-rise-buildings	d5d676d79d5cbb51df05a4412cdb87e05871476ab5dbaaceba782cf263f062bf	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch180_source_020	Housing Fire and Building Safety Panel	Camden Council	https://www.camden.gov.uk/housing-fire-and-building-safety-panel	f2596dd70040d11f5273276813cb13653b6a23e2918ba09a44fb86c75c71c9c1	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch180_source_021	Report a fire or structural safety issue in a high-rise building	Camden Council	https://www.camden.gov.uk/report-a-fire-or-structural-safety-issue-in-a-high-rise-building	f20a648fd261a55a9398d3dca5177a8c5f4cdfb901225f3ee929a8b44c2e2101	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch180_source_022	What happens after a fire in a council property	Camden Council	https://www.camden.gov.uk/what-happens-after-a-fire-in-a-council-property	15f181845e0d66cf0fac6cfc08dc0d6909fef315a388579bc73533f0477cae1e	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch180_source_023	Fire and building safety charter	Camden Council	https://www.camden.gov.uk/fire-and-building-safety-charter	071843e9f95f9f8ad6491b7cc8c9b5be2424f0cb28d496b633675127af9af76b	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch180_source_024	Building safety works	Camden Council	https://www.camden.gov.uk/building-safety-works	b57fd92b19313ea7026eb1d6a3404de0bed353edce350d3b938dd65ca0f62b84	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch180_source_025	Building Safety Resident Engagement Strategy	Camden Council	https://www.camden.gov.uk/building-safety-resident-engagement-strategy	8380ea1a56e4448538c17ce7ad5fc0f9139a0bebcc2ba039cef0edb4ec0099e2	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch180_source_026	Resident and Building Safety: structure and responsibilities	Camden Council	https://www.camden.gov.uk/resident-and-building-safety-structure	13ee212f131f0d558439b890cccca18a67fd22cb90a7a6c35b432fdf86fe6efd	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch180_source_027	Staying safe and secure in your home	Camden Council	https://www.camden.gov.uk/staying-safe-and-secure-in-your-home	2caac7e723dd419b9ecd54f5c775bb6c49a099f07c7a7d590e2865d14ea19b76	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch180_source_028	Community safety	Camden Council	https://www.camden.gov.uk/en/crime-safety	ce8d442b731382778dad1e1eac56f559e00640ea7ba3eec3a79957a50e975558	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch180_source_029	Hate crime	Camden Council	https://www.camden.gov.uk/hate-crime	60e4b7aa02805c45607efea5115cb9a9361fd4643652acb86f8b1e9f0f3cc440	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch180_source_030	CCTV and Responsive Security Patrol	Camden Council	https://www.camden.gov.uk/cctv	c5dd69b6818890099f73984edaf1b3a55b6154acd5abbbd61087747618e655fb	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch180_source_031	Reporting crime, abuse, nuisance and seeking support	Camden Council	https://www.camden.gov.uk/reporting-crime-abuse-nuisance-and-seeking-support	ac5e24e5dde916da3ead1185f2bb534d934bc14e0639eecbdf3b6afbfa7da42c	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch180_source_032	Flooding	Camden Council	https://www.camden.gov.uk/flooding	4329feebbf7543f017e17a716340f92785e443850eecc7ded4a80b986dc426e9	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch180_source_033	Community emergency planning	Westminster City Council	https://www.westminster.gov.uk/businesses/major-incidents-and-contingency-planning/community-preparedness-hub/community-emergency-planning	78d21397e4c12c3fec85242c52079f69ed97ab8d064cbd8ef9fcdccb5e6dd2d1	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch180_source_034	Community Preparedness Hub	Westminster City Council	https://www.westminster.gov.uk/businesses/major-incidents-and-contingency-planning/community-preparedness-hub	5607f499e40223ae6e4eb26d20fa9783039e3cca1e26ab785765fbbd1aa337c1	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch180_source_035	Community resilience	Westminster City Council	https://www.westminster.gov.uk/businesses/major-incidents-and-contingency-planning/community-preparedness-hub/community-resilience	011d7ba057f00726d89d52a357ec6c55d71a3cdf0a34feb2c77d8af38847d1ff	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch180_source_036	Plan and prepare for floods	Westminster City Council	https://www.westminster.gov.uk/residents/floods/plan-and-prepare-floods	923914c467cef25882d3d9a309e8cb71f8484335450f8f470ada6fb75c6c372f	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch180_source_037	How we prepare for emergencies	Westminster City Council	https://www.westminster.gov.uk/businesses/major-incidents-and-contingency-planning/how-we-prepare-emergencies	cd31f475077509a73abb0f4e54ef873d5a00917423ceb934d0401134444e256c	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch180_source_038	Extreme weather	Westminster City Council	https://www.westminster.gov.uk/businesses/major-incidents-and-contingency-planning/risks-and-hazards/extreme-weather	e6f0d7dc2ab6ce553c6c46ff1c48c3117f210ce3537149a91544e0ece2ad02ae	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch180_source_039	After a flood	Westminster City Council	https://www.westminster.gov.uk/residents/floods/after-flood	f7bbc44705deffbda3003c7068d836b28c25edf577775a281a4e648c747756b5	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch180_source_040	Floods	Westminster City Council	https://www.westminster.gov.uk/residents/floods	1f49a38111522843a0e6fc8816c5091c879b5afc4b5433d8b12e568d36a93c42	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch180_source_041	Westminster Council flooding responsibilities	Westminster City Council	https://www.westminster.gov.uk/residents/floods/july-2021-flooding/westminsters-responsibilities	b4b11f1d0df5ff3c2c69986efe02db437ce17031d221044592bdab540af7d7ef	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch180_source_042	Emergency response volunteering	Westminster City Council	https://www.westminster.gov.uk/businesses/major-incidents-and-contingency-planning/community-preparedness-hub/emergency-response-volunteering	7296730edbe190404db5483ccd0786f8a282250c81e652b3663d83c6e1402c6e	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch180_source_043	Community resilience stories	Westminster City Council	https://www.westminster.gov.uk/businesses/major-incidents-and-contingency-planning/community-preparedness-hub/community-resilience-stories	453bff46e4cbb037817efaafb97c829b83211b38ffa6df2039af530dcf9eabd8	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch180_source_044	Local Flood Risk Management Strategy 2024-2030	Westminster City Council	https://www.westminster.gov.uk/residents/floods/local-flood-risk-management-strategy-2024-2030	55c679d078ba84c54eeeaf1bec2efd65a7d0c0b64f38b629e5a5235aedf78cf4	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch180_source_045	How to create a business continuity plan	Westminster City Council	https://www.westminster.gov.uk/businesses/major-incidents-and-contingency-planning/community-preparedness-hub/voluntary-community-and-faith-sector-vcfs-preparedness/how-create-business-continuity-plan	33d77d1a55792f64f8786802df58d5a6e1cf1d1c3e8ffc3315e01953c14c497d	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch180_source_046	Thames Water flooding responsibilities	Westminster City Council	https://www.westminster.gov.uk/residents/floods/july-2021-flooding/flood-information-and-help/thames-water-responsibilities	56111fbbfa53063b8f12be5003d756adc62b6eb2f37b655725454c89f0ba6336	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch180_source_047	July 2021 flooding	Westminster City Council	https://www.westminster.gov.uk/residents/floods/july-2021-flooding	f6c19fb64dc971d284f52f0bd47d4476772ad699541f9a027c6d0899dc380084	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch180_source_048	Guidance for testing and exercising emergency plans	Westminster City Council	https://www.westminster.gov.uk/businesses/major-incidents-and-contingency-planning/community-preparedness-hub/voluntary-community-and-faith-sector-vcfs-preparedness/guidance-testing-and-exercising-emergency-plans	147803cf8031c815de81489a63b3def523534eaf01a756ff0794699276c84a55	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch180_source_049	Contact the Resilience Team	Westminster City Council	https://www.westminster.gov.uk/businesses/major-incidents-and-contingency-planning/contact-resilience-team	144aaf0c4382f654dc89512aed4f7fc7c4be65ee5421cdecaed4ade39d941631	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch180_source_050	Preparing future generations	Westminster City Council	https://www.westminster.gov.uk/businesses/major-incidents-and-contingency-planning/community-preparedness-hub/preparing-future-generations	4ee3ca0f5d414683221efb31fadab7a1b27477460c453b5a75778bac88048507	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch180_source_051	Advice and support during and after a storm	Westminster City Council	https://www.westminster.gov.uk/advice-and-support-during-and-after-storm	4e7634195250e98c25b21c3ff438541b207bae467e37ae683b8623fab3c5395c	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch180_source_052	Flood reporting form	Westminster City Council	https://www.westminster.gov.uk/report-flooding	cf07d1971f131399dc67c87a0ae105c9ec710991d8c56a00bc7cbda04417406b	LONDON_CANONICAL_SCOPE_DIRECT	text/html
security_public_safety_3_batch180_source_053	What to do during and after a flood	Barnet Council	https://www.barnet.gov.uk/environmental-problems/flood-and-water-management/what-do-during-and-after-flood	b58e53da38ddab257fcfb7e46bf84c6e99feebd4bfb971f0a69a08252ea35422	LONDON_CANONICAL_SCOPE_DIRECT	text/html
