"parcel_id","security_score_percent","security_level","accuracy_score_4","accuracy_label_4","changed_in_latest_run","needs_manual_review","change_reason","source_geography_level","source_date","ai_assurance_result","confidence_score","spatial_score","weighted_crime_12m","weighted_monthly_avg","source_url","source_path","evidence_path","report_path","source_manifest_path","matching_method","candidate_status","batch_id","first_seen_at","is_new_in_latest_batch","source_checksum_sha256","source_api_check_sha256","official_api_latest_month","official_api_validation_status","official_api_sample_crime_count","official_api_sample_sha256","official_api_validation_method","official_api_validation_url","last_verified_at","official_source_evidence"
"parcel_53","72,03","Iyi","4","High confidence verified","False","False","Preserved verified baseline row","LSOA","2026-05-01T02:13:14","strict_spatial_source_verified_no_fake_data","82,97","100","279,1","23,258333","https://data.police.uk/","england_map_web/data/security_public_safety/parcel_security_scores_verified.csv","england_map_web/data/security_public_safety/parcel_security_scores_verified.geojson","docs/chatgpt_status/aays1/reports/137_security_verified_expansion_latest.md","england_map_web/data/security_public_safety/security_evidence_manifest.json","parcel_centroid_inside_lsoa_polygon","VISIBLE_SOURCE_BACKED","security_baseline_150_verified","2026-05-01T02:13:14","False","6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d","acadcb94f8caca3cc37a8d78a323df90a7993f4bc3a904c565f7fce267a4a0b7","2026-05","HTTP_200","318","7ccf655a0407bdf7a072b8b6144b0cfab5a7e093e2db97ac97a37cf3e06e4f1e","one_mile_radius_representative_point_supporting_evidence_not_exact_lsoa_count","https://data.police.uk/api/crimes-street/all-crime?date=2026-05&lat=51.559786&lng=0.182697","2026-07-14T02:00:47.7828818+03:00","LSOA E01000039 Barking and Dagenham 003D; spatial_match=parcel_centroid_inside_lsoa_polygon; source_sha256=6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d; official_api_month=2026-05; official_api_http=200; official_api_1mi_count=318; official_api_sha256=7ccf655a0407bdf7a072b8b6144b0cfab5a7e093e2db97ac97a37cf3e06e4f1e"
"parcel_54","56,21","Orta","4","High confidence verified","False","False","Preserved verified baseline row","LSOA","2026-05-01T02:13:14","strict_spatial_source_verified_no_fake_data","82,97","100","357,1","29,758333","https://data.police.uk/","england_map_web/data/security_public_safety/parcel_security_scores_verified.csv","england_map_web/data/security_public_safety/parcel_security_scores_verified.geojson","docs/chatgpt_status/aays1/reports/137_security_verified_expansion_latest.md","england_map_web/data/security_public_safety/security_evidence_manifest.json","parcel_centroid_inside_lsoa_polygon","VISIBLE_SOURCE_BACKED","security_baseline_150_verified","2026-05-01T02:13:14","False","6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d","acadcb94f8caca3cc37a8d78a323df90a7993f4bc3a904c565f7fce267a4a0b7","2026-05","HTTP_200","300","22a4f5447714a178753e413fa517c045efce63658da073f1f46cef67eae23927","one_mile_radius_representative_point_supporting_evidence_not_exact_lsoa_count","https://data.police.uk/api/crimes-street/all-crime?date=2026-05&lat=51.560703&lng=0.178555","2026-07-14T02:00:47.7828818+03:00","LSOA E01000034 Barking and Dagenham 003A; spatial_match=parcel_centroid_inside_lsoa_polygon; source_sha256=6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d; official_api_month=2026-05; official_api_http=200; official_api_1mi_count=300; official_api_sha256=22a4f5447714a178753e413fa517c045efce63658da073f1f46cef67eae23927"
"parcel_55","72,03","Iyi","4","High confidence verified","False","False","Preserved verified baseline row","LSOA","2026-05-01T02:13:14","strict_spatial_source_verified_no_fake_data","82,97","100","279,1","23,258333","https://data.police.uk/","england_map_web/data/security_public_safety/parcel_security_scores_verified.csv","england_map_web/data/security_public_safety/parcel_security_scores_verified.geojson","docs/chatgpt_status/aays1/reports/137_security_verified_expansion_latest.md","england_map_web/data/security_public_safety/security_evidence_manifest.json","parcel_centroid_inside_lsoa_polygon","VISIBLE_SOURCE_BACKED","security_baseline_150_verified","2026-05-01T02:13:14","False","6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d","acadcb94f8caca3cc37a8d78a323df90a7993f4bc3a904c565f7fce267a4a0b7","2026-05","HTTP_200","318","7ccf655a0407bdf7a072b8b6144b0cfab5a7e093e2db97ac97a37cf3e06e4f1e","one_mile_radius_representative_point_supporting_evidence_not_exact_lsoa_count","https://data.police.uk/api/crimes-street/all-crime?date=2026-05&lat=51.559786&lng=0.182697","2026-07-14T02:00:47.7828818+03:00","LSOA E01000039 Barking and Dagenham 003D; spatial_match=parcel_centroid_inside_lsoa_polygon; source_sha256=6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d; official_api_month=2026-05; official_api_http=200; official_api_1mi_count=318; official_api_sha256=7ccf655a0407bdf7a072b8b6144b0cfab5a7e093e2db97ac97a37cf3e06e4f1e"
"parcel_56","72,03","Iyi","4","High confidence verified","False","False","Preserved verified baseline row","LSOA","2026-05-01T02:13:14","strict_spatial_source_verified_no_fake_data","82,97","100","279,1","23,258333","https://data.police.uk/","england_map_web/data/security_public_safety/parcel_security_scores_verified.csv","england_map_web/data/security_public_safety/parcel_security_scores_verified.geojson","docs/chatgpt_status/aays1/reports/137_security_verified_expansion_latest.md","england_map_web/data/security_public_safety/security_evidence_manifest.json","parcel_centroid_inside_lsoa_polygon","VISIBLE_SOURCE_BACKED","security_baseline_150_verified","2026-05-01T02:13:14","False","6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d","acadcb94f8caca3cc37a8d78a323df90a7993f4bc3a904c565f7fce267a4a0b7","2026-05","HTTP_200","318","7ccf655a0407bdf7a072b8b6144b0cfab5a7e093e2db97ac97a37cf3e06e4f1e","one_mile_radius_representative_point_supporting_evidence_not_exact_lsoa_count","https://data.police.uk/api/crimes-street/all-crime?date=2026-05&lat=51.559786&lng=0.182697","2026-07-14T02:00:47.7828818+03:00","LSOA E01000039 Barking and Dagenham 003D; spatial_match=parcel_centroid_inside_lsoa_polygon; source_sha256=6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d; official_api_month=2026-05; official_api_http=200; official_api_1mi_count=318; official_api_sha256=7ccf655a0407bdf7a072b8b6144b0cfab5a7e093e2db97ac97a37cf3e06e4f1e"
"parcel_57","72,03","Iyi","4","High confidence verified","False","False","Preserved verified baseline row","LSOA","2026-05-01T02:13:14","strict_spatial_source_verified_no_fake_data","82,97","100","279,1","23,258333","https://data.police.uk/","england_map_web/data/security_public_safety/parcel_security_scores_verified.csv","england_map_web/data/security_public_safety/parcel_security_scores_verified.geojson","docs/chatgpt_status/aays1/reports/137_security_verified_expansion_latest.md","england_map_web/data/security_public_safety/security_evidence_manifest.json","parcel_centroid_inside_lsoa_polygon","VISIBLE_SOURCE_BACKED","security_baseline_150_verified","2026-05-01T02:13:14","False","6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d","acadcb94f8caca3cc37a8d78a323df90a7993f4bc3a904c565f7fce267a4a0b7","2026-05","HTTP_200","318","7ccf655a0407bdf7a072b8b6144b0cfab5a7e093e2db97ac97a37cf3e06e4f1e","one_mile_radius_representative_point_supporting_evidence_not_exact_lsoa_count","https://data.police.uk/api/crimes-street/all-crime?date=2026-05&lat=51.559786&lng=0.182697","2026-07-14T02:00:47.7828818+03:00","LSOA E01000039 Barking and Dagenham 003D; spatial_match=parcel_centroid_inside_lsoa_polygon; source_sha256=6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d; official_api_month=2026-05; official_api_http=200; official_api_1mi_count=318; official_api_sha256=7ccf655a0407bdf7a072b8b6144b0cfab5a7e093e2db97ac97a37cf3e06e4f1e"
"parcel_58","72,03","Iyi","4","High confidence verified","False","False","Preserved verified baseline row","LSOA","2026-05-01T02:13:14","strict_spatial_source_verified_no_fake_data","82,97","100","279,1","23,258333","https://data.police.uk/","england_map_web/data/security_public_safety/parcel_security_scores_verified.csv","england_map_web/data/security_public_safety/parcel_security_scores_verified.geojson","docs/chatgpt_status/aays1/reports/137_security_verified_expansion_latest.md","england_map_web/data/security_public_safety/security_evidence_manifest.json","parcel_centroid_inside_lsoa_polygon","VISIBLE_SOURCE_BACKED","security_baseline_150_verified","2026-05-01T02:13:14","False","6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d","acadcb94f8caca3cc37a8d78a323df90a7993f4bc3a904c565f7fce267a4a0b7","2026-05","HTTP_200","318","7ccf655a0407bdf7a072b8b6144b0cfab5a7e093e2db97ac97a37cf3e06e4f1e","one_mile_radius_representative_point_supporting_evidence_not_exact_lsoa_count","https://data.police.uk/api/crimes-street/all-crime?date=2026-05&lat=51.559786&lng=0.182697","2026-07-14T02:00:47.7828818+03:00","LSOA E01000039 Barking and Dagenham 003D; spatial_match=parcel_centroid_inside_lsoa_polygon; source_sha256=6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d; official_api_month=2026-05; official_api_http=200; official_api_1mi_count=318; official_api_sha256=7ccf655a0407bdf7a072b8b6144b0cfab5a7e093e2db97ac97a37cf3e06e4f1e"
"parcel_59","72,03","Iyi","4","High confidence verified","False","False","Preserved verified baseline row","LSOA","2026-05-01T02:13:14","strict_spatial_source_verified_no_fake_data","82,97","100","279,1","23,258333","https://data.police.uk/","england_map_web/data/security_public_safety/parcel_security_scores_verified.csv","england_map_web/data/security_public_safety/parcel_security_scores_verified.geojson","docs/chatgpt_status/aays1/reports/137_security_verified_expansion_latest.md","england_map_web/data/security_public_safety/security_evidence_manifest.json","parcel_centroid_inside_lsoa_polygon","VISIBLE_SOURCE_BACKED","security_baseline_150_verified","2026-05-01T02:13:14","False","6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d","acadcb94f8caca3cc37a8d78a323df90a7993f4bc3a904c565f7fce267a4a0b7","2026-05","HTTP_200","318","7ccf655a0407bdf7a072b8b6144b0cfab5a7e093e2db97ac97a37cf3e06e4f1e","one_mile_radius_representative_point_supporting_evidence_not_exact_lsoa_count","https://data.police.uk/api/crimes-street/all-crime?date=2026-05&lat=51.559786&lng=0.182697","2026-07-14T02:00:47.7828818+03:00","LSOA E01000039 Barking and Dagenham 003D; spatial_match=parcel_centroid_inside_lsoa_polygon; source_sha256=6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d; official_api_month=2026-05; official_api_http=200; official_api_1mi_count=318; official_api_sha256=7ccf655a0407bdf7a072b8b6144b0cfab5a7e093e2db97ac97a37cf3e06e4f1e"
"parcel_60","72,03","Iyi","4","High confidence verified","False","False","Preserved verified baseline row","LSOA","2026-05-01T02:13:14","strict_spatial_source_verified_no_fake_data","82,97","100","279,1","23,258333","https://data.police.uk/","england_map_web/data/security_public_safety/parcel_security_scores_verified.csv","england_map_web/data/security_public_safety/parcel_security_scores_verified.geojson","docs/chatgpt_status/aays1/reports/137_security_verified_expansion_latest.md","england_map_web/data/security_public_safety/security_evidence_manifest.json","parcel_centroid_inside_lsoa_polygon","VISIBLE_SOURCE_BACKED","security_baseline_150_verified","2026-05-01T02:13:14","False","6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d","acadcb94f8caca3cc37a8d78a323df90a7993f4bc3a904c565f7fce267a4a0b7","2026-05","HTTP_200","318","7ccf655a0407bdf7a072b8b6144b0cfab5a7e093e2db97ac97a37cf3e06e4f1e","one_mile_radius_representative_point_supporting_evidence_not_exact_lsoa_count","https://data.police.uk/api/crimes-street/all-crime?date=2026-05&lat=51.559786&lng=0.182697","2026-07-14T02:00:47.7828818+03:00","LSOA E01000039 Barking and Dagenham 003D; spatial_match=parcel_centroid_inside_lsoa_polygon; source_sha256=6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d; official_api_month=2026-05; official_api_http=200; official_api_1mi_count=318; official_api_sha256=7ccf655a0407bdf7a072b8b6144b0cfab5a7e093e2db97ac97a37cf3e06e4f1e"
"parcel_61","66,81","Iyi","4","High confidence verified","False","False","Preserved verified baseline row","LSOA","2026-05-01T02:13:14","strict_spatial_source_verified_no_fake_data","82,97","100","304,4","25,366667","https://data.police.uk/","england_map_web/data/security_public_safety/parcel_security_scores_verified.csv","england_map_web/data/security_public_safety/parcel_security_scores_verified.geojson","docs/chatgpt_status/aays1/reports/137_security_verified_expansion_latest.md","england_map_web/data/security_public_safety/security_evidence_manifest.json","parcel_centroid_inside_lsoa_polygon","VISIBLE_SOURCE_BACKED","security_baseline_150_verified","2026-05-01T02:13:14","False","6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d","acadcb94f8caca3cc37a8d78a323df90a7993f4bc3a904c565f7fce267a4a0b7","2026-05","HTTP_200","391","be801b4dc609b7a9760f756757aac815b2ec3e6af2783797d2fb610d49d7c172","one_mile_radius_representative_point_supporting_evidence_not_exact_lsoa_count","https://data.police.uk/api/crimes-street/all-crime?date=2026-05&lat=51.539618&lng=0.170972","2026-07-14T02:00:47.7828818+03:00","LSOA E01000107 Barking and Dagenham 010C; spatial_match=parcel_centroid_inside_lsoa_polygon; source_sha256=6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d; official_api_month=2026-05; official_api_http=200; official_api_1mi_count=391; official_api_sha256=be801b4dc609b7a9760f756757aac815b2ec3e6af2783797d2fb610d49d7c172"
"parcel_62","66,81","Iyi","4","High confidence verified","False","False","Preserved verified baseline row","LSOA","2026-05-01T02:13:14","strict_spatial_source_verified_no_fake_data","82,97","100","304,4","25,366667","https://data.police.uk/","england_map_web/data/security_public_safety/parcel_security_scores_verified.csv","england_map_web/data/security_public_safety/parcel_security_scores_verified.geojson","docs/chatgpt_status/aays1/reports/137_security_verified_expansion_latest.md","england_map_web/data/security_public_safety/security_evidence_manifest.json","parcel_centroid_inside_lsoa_polygon","VISIBLE_SOURCE_BACKED","security_baseline_150_verified","2026-05-01T02:13:14","False","6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d","acadcb94f8caca3cc37a8d78a323df90a7993f4bc3a904c565f7fce267a4a0b7","2026-05","HTTP_200","391","be801b4dc609b7a9760f756757aac815b2ec3e6af2783797d2fb610d49d7c172","one_mile_radius_representative_point_supporting_evidence_not_exact_lsoa_count","https://data.police.uk/api/crimes-street/all-crime?date=2026-05&lat=51.539618&lng=0.170972","2026-07-14T02:00:47.7828818+03:00","LSOA E01000107 Barking and Dagenham 010C; spatial_match=parcel_centroid_inside_lsoa_polygon; source_sha256=6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d; official_api_month=2026-05; official_api_http=200; official_api_1mi_count=391; official_api_sha256=be801b4dc609b7a9760f756757aac815b2ec3e6af2783797d2fb610d49d7c172"
"parcel_63","31,56","Dusuk","4","High confidence verified","False","False","Preserved verified baseline row","LSOA","2026-05-01T02:13:14","strict_spatial_source_verified_no_fake_data","82,97","100","530,1","44,175","https://data.police.uk/","england_map_web/data/security_public_safety/parcel_security_scores_verified.csv","england_map_web/data/security_public_safety/parcel_security_scores_verified.geojson","docs/chatgpt_status/aays1/reports/137_security_verified_expansion_latest.md","england_map_web/data/security_public_safety/security_evidence_manifest.json","parcel_centroid_inside_lsoa_polygon","VISIBLE_SOURCE_BACKED","security_baseline_150_verified","2026-05-01T02:13:14","False","6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d","acadcb94f8caca3cc37a8d78a323df90a7993f4bc3a904c565f7fce267a4a0b7","2026-05","HTTP_200","463","02e17922186dc6cd21b4340ed14e4356753b5e28a2b0f6e485772e311be6ac0f","one_mile_radius_representative_point_supporting_evidence_not_exact_lsoa_count","https://data.police.uk/api/crimes-street/all-crime?date=2026-05&lat=51.534579&lng=0.116283","2026-07-14T02:00:47.7828818+03:00","LSOA E01000045 Barking and Dagenham 017C; spatial_match=parcel_centroid_inside_lsoa_polygon; source_sha256=6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d; official_api_month=2026-05; official_api_http=200; official_api_1mi_count=463; official_api_sha256=02e17922186dc6cd21b4340ed14e4356753b5e28a2b0f6e485772e311be6ac0f"
"parcel_64","66,81","Iyi","4","High confidence verified","False","False","Preserved verified baseline row","LSOA","2026-05-01T02:13:14","strict_spatial_source_verified_no_fake_data","82,97","100","304,4","25,366667","https://data.police.uk/","england_map_web/data/security_public_safety/parcel_security_scores_verified.csv","england_map_web/data/security_public_safety/parcel_security_scores_verified.geojson","docs/chatgpt_status/aays1/reports/137_security_verified_expansion_latest.md","england_map_web/data/security_public_safety/security_evidence_manifest.json","parcel_centroid_inside_lsoa_polygon","VISIBLE_SOURCE_BACKED","security_baseline_150_verified","2026-05-01T02:13:14","False","6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d","acadcb94f8caca3cc37a8d78a323df90a7993f4bc3a904c565f7fce267a4a0b7","2026-05","HTTP_200","391","be801b4dc609b7a9760f756757aac815b2ec3e6af2783797d2fb610d49d7c172","one_mile_radius_representative_point_supporting_evidence_not_exact_lsoa_count","https://data.police.uk/api/crimes-street/all-crime?date=2026-05&lat=51.539618&lng=0.170972","2026-07-14T02:00:47.7828818+03:00","LSOA E01000107 Barking and Dagenham 010C; spatial_match=parcel_centroid_inside_lsoa_polygon; source_sha256=6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d; official_api_month=2026-05; official_api_http=200; official_api_1mi_count=391; official_api_sha256=be801b4dc609b7a9760f756757aac815b2ec3e6af2783797d2fb610d49d7c172"
"parcel_65","66,81","Iyi","4","High confidence verified","False","False","Preserved verified baseline row","LSOA","2026-05-01T02:13:14","strict_spatial_source_verified_no_fake_data","82,97","100","304,4","25,366667","https://data.police.uk/","england_map_web/data/security_public_safety/parcel_security_scores_verified.csv","england_map_web/data/security_public_safety/parcel_security_scores_verified.geojson","docs/chatgpt_status/aays1/reports/137_security_verified_expansion_latest.md","england_map_web/data/security_public_safety/security_evidence_manifest.json","parcel_centroid_inside_lsoa_polygon","VISIBLE_SOURCE_BACKED","security_baseline_150_verified","2026-05-01T02:13:14","False","6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d","acadcb94f8caca3cc37a8d78a323df90a7993f4bc3a904c565f7fce267a4a0b7","2026-05","HTTP_200","391","be801b4dc609b7a9760f756757aac815b2ec3e6af2783797d2fb610d49d7c172","one_mile_radius_representative_point_supporting_evidence_not_exact_lsoa_count","https://data.police.uk/api/crimes-street/all-crime?date=2026-05&lat=51.539618&lng=0.170972","2026-07-14T02:00:47.7828818+03:00","LSOA E01000107 Barking and Dagenham 010C; spatial_match=parcel_centroid_inside_lsoa_polygon; source_sha256=6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d; official_api_month=2026-05; official_api_http=200; official_api_1mi_count=391; official_api_sha256=be801b4dc609b7a9760f756757aac815b2ec3e6af2783797d2fb610d49d7c172"
"parcel_66","66,81","Iyi","4","High confidence verified","False","False","Preserved verified baseline row","LSOA","2026-05-01T02:13:14","strict_spatial_source_verified_no_fake_data","82,97","100","304,4","25,366667","https://data.police.uk/","england_map_web/data/security_public_safety/parcel_security_scores_verified.csv","england_map_web/data/security_public_safety/parcel_security_scores_verified.geojson","docs/chatgpt_status/aays1/reports/137_security_verified_expansion_latest.md","england_map_web/data/security_public_safety/security_evidence_manifest.json","parcel_centroid_inside_lsoa_polygon","VISIBLE_SOURCE_BACKED","security_baseline_150_verified","2026-05-01T02:13:14","False","6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d","acadcb94f8caca3cc37a8d78a323df90a7993f4bc3a904c565f7fce267a4a0b7","2026-05","HTTP_200","391","be801b4dc609b7a9760f756757aac815b2ec3e6af2783797d2fb610d49d7c172","one_mile_radius_representative_point_supporting_evidence_not_exact_lsoa_count","https://data.police.uk/api/crimes-street/all-crime?date=2026-05&lat=51.539618&lng=0.170972","2026-07-14T02:00:47.7828818+03:00","LSOA E01000107 Barking and Dagenham 010C; spatial_match=parcel_centroid_inside_lsoa_polygon; source_sha256=6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d; official_api_month=2026-05; official_api_http=200; official_api_1mi_count=391; official_api_sha256=be801b4dc609b7a9760f756757aac815b2ec3e6af2783797d2fb610d49d7c172"
"parcel_67","66,81","Iyi","4","High confidence verified","False","False","Preserved verified baseline row","LSOA","2026-05-01T02:13:14","strict_spatial_source_verified_no_fake_data","82,97","100","304,4","25,366667","https://data.police.uk/","england_map_web/data/security_public_safety/parcel_security_scores_verified.csv","england_map_web/data/security_public_safety/parcel_security_scores_verified.geojson","docs/chatgpt_status/aays1/reports/137_security_verified_expansion_latest.md","england_map_web/data/security_public_safety/security_evidence_manifest.json","parcel_centroid_inside_lsoa_polygon","VISIBLE_SOURCE_BACKED","security_baseline_150_verified","2026-05-01T02:13:14","False","6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d","acadcb94f8caca3cc37a8d78a323df90a7993f4bc3a904c565f7fce267a4a0b7","2026-05","HTTP_200","391","be801b4dc609b7a9760f756757aac815b2ec3e6af2783797d2fb610d49d7c172","one_mile_radius_representative_point_supporting_evidence_not_exact_lsoa_count","https://data.police.uk/api/crimes-street/all-crime?date=2026-05&lat=51.539618&lng=0.170972","2026-07-14T02:00:47.7828818+03:00","LSOA E01000107 Barking and Dagenham 010C; spatial_match=parcel_centroid_inside_lsoa_polygon; source_sha256=6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d; official_api_month=2026-05; official_api_http=200; official_api_1mi_count=391; official_api_sha256=be801b4dc609b7a9760f756757aac815b2ec3e6af2783797d2fb610d49d7c172"
"parcel_68","66,81","Iyi","4","High confidence verified","False","False","Preserved verified baseline row","LSOA","2026-05-01T02:13:14","strict_spatial_source_verified_no_fake_data","82,97","100","304,4","25,366667","https://data.police.uk/","england_map_web/data/security_public_safety/parcel_security_scores_verified.csv","england_map_web/data/security_public_safety/parcel_security_scores_verified.geojson","docs/chatgpt_status/aays1/reports/137_security_verified_expansion_latest.md","england_map_web/data/security_public_safety/security_evidence_manifest.json","parcel_centroid_inside_lsoa_polygon","VISIBLE_SOURCE_BACKED","security_baseline_150_verified","2026-05-01T02:13:14","False","6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d","acadcb94f8caca3cc37a8d78a323df90a7993f4bc3a904c565f7fce267a4a0b7","2026-05","HTTP_200","391","be801b4dc609b7a9760f756757aac815b2ec3e6af2783797d2fb610d49d7c172","one_mile_radius_representative_point_supporting_evidence_not_exact_lsoa_count","https://data.police.uk/api/crimes-street/all-crime?date=2026-05&lat=51.539618&lng=0.170972","2026-07-14T02:00:47.7828818+03:00","LSOA E01000107 Barking and Dagenham 010C; spatial_match=parcel_centroid_inside_lsoa_polygon; source_sha256=6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d; official_api_month=2026-05; official_api_http=200; official_api_1mi_count=391; official_api_sha256=be801b4dc609b7a9760f756757aac815b2ec3e6af2783797d2fb610d49d7c172"
"parcel_69","66,81","Iyi","4","High confidence verified","False","False","Preserved verified baseline row","LSOA","2026-05-01T02:13:14","strict_spatial_source_verified_no_fake_data","82,97","100","304,4","25,366667","https://data.police.uk/","england_map_web/data/security_public_safety/parcel_security_scores_verified.csv","england_map_web/data/security_public_safety/parcel_security_scores_verified.geojson","docs/chatgpt_status/aays1/reports/137_security_verified_expansion_latest.md","england_map_web/data/security_public_safety/security_evidence_manifest.json","parcel_centroid_inside_lsoa_polygon","VISIBLE_SOURCE_BACKED","security_baseline_150_verified","2026-05-01T02:13:14","False","6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d","acadcb94f8caca3cc37a8d78a323df90a7993f4bc3a904c565f7fce267a4a0b7","2026-05","HTTP_200","391","be801b4dc609b7a9760f756757aac815b2ec3e6af2783797d2fb610d49d7c172","one_mile_radius_representative_point_supporting_evidence_not_exact_lsoa_count","https://data.police.uk/api/crimes-street/all-crime?date=2026-05&lat=51.539618&lng=0.170972","2026-07-14T02:00:47.7828818+03:00","LSOA E01000107 Barking and Dagenham 010C; spatial_match=parcel_centroid_inside_lsoa_polygon; source_sha256=6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d; official_api_month=2026-05; official_api_http=200; official_api_1mi_count=391; official_api_sha256=be801b4dc609b7a9760f756757aac815b2ec3e6af2783797d2fb610d49d7c172"
"parcel_70","66,81","Iyi","4","High confidence verified","False","False","Preserved verified baseline row","LSOA","2026-05-01T02:13:14","strict_spatial_source_verified_no_fake_data","82,97","100","304,4","25,366667","https://data.police.uk/","england_map_web/data/security_public_safety/parcel_security_scores_verified.csv","england_map_web/data/security_public_safety/parcel_security_scores_verified.geojson","docs/chatgpt_status/aays1/reports/137_security_verified_expansion_latest.md","england_map_web/data/security_public_safety/security_evidence_manifest.json","parcel_centroid_inside_lsoa_polygon","VISIBLE_SOURCE_BACKED","security_baseline_150_verified","2026-05-01T02:13:14","False","6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d","acadcb94f8caca3cc37a8d78a323df90a7993f4bc3a904c565f7fce267a4a0b7","2026-05","HTTP_200","391","be801b4dc609b7a9760f756757aac815b2ec3e6af2783797d2fb610d49d7c172","one_mile_radius_representative_point_supporting_evidence_not_exact_lsoa_count","https://data.police.uk/api/crimes-street/all-crime?date=2026-05&lat=51.539618&lng=0.170972","2026-07-14T02:00:47.7828818+03:00","LSOA E01000107 Barking and Dagenham 010C; spatial_match=parcel_centroid_inside_lsoa_polygon; source_sha256=6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d; official_api_month=2026-05; official_api_http=200; official_api_1mi_count=391; official_api_sha256=be801b4dc609b7a9760f756757aac815b2ec3e6af2783797d2fb610d49d7c172"
"parcel_71","28,88","Dusuk","4","High confidence verified","False","False","Preserved verified baseline row","LSOA","2026-05-01T02:13:14","strict_spatial_source_verified_no_fake_data","82,97","100","557,5","46,458333","https://data.police.uk/","england_map_web/data/security_public_safety/parcel_security_scores_verified.csv","england_map_web/data/security_public_safety/parcel_security_scores_verified.geojson","docs/chatgpt_status/aays1/reports/137_security_verified_expansion_latest.md","england_map_web/data/security_public_safety/security_evidence_manifest.json","parcel_centroid_inside_lsoa_polygon","VISIBLE_SOURCE_BACKED","security_baseline_150_verified","2026-05-01T02:13:14","False","6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d","acadcb94f8caca3cc37a8d78a323df90a7993f4bc3a904c565f7fce267a4a0b7","2026-05","HTTP_200","347","14db204ada0e72ec8572e424fa4506394944d6ac305b374a185d47639b2a8959","one_mile_radius_representative_point_supporting_evidence_not_exact_lsoa_count","https://data.police.uk/api/crimes-street/all-crime?date=2026-05&lat=51.538149&lng=0.171837","2026-07-14T02:00:47.7828818+03:00","LSOA E01000104 Barking and Dagenham 014B; spatial_match=parcel_centroid_inside_lsoa_polygon; source_sha256=6cedaf3260f911520371d60ab497d9964935e728f63f63b752cb3b994930820d; official_api_month=2026-05; official_api_http=200; official_api_1mi_count=347; official_api_sha256=14db204ada0e72ec8572e424fa4506394944d6ac305b374a185d47639b2a8959"
