"score","full_name","extension","size_bytes","hits","last_write_time_utc"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\074_east-hampshire-district-council\parcels_inspire.csv",".csv","70797479","hmlr_inspire","2026-04-07T07:58:33.4401563Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\077_east-riding-of-yorkshire-council\parcels_inspire.csv",".csv","184923440","hmlr_inspire","2026-04-10T08:20:22.7308022Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\077_east-riding-of-yorkshire-council\parcels_inspire.csv",".csv","184923440","hmlr_inspire","2026-04-10T08:20:22.7308022Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\077_east-riding-of-yorkshire-council\parcels_inspire.csv",".csv","184923440","hmlr_inspire","2026-04-10T08:20:22.7308022Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\078_east-staffordshire-borough-council\parcels_inspire.csv",".csv","62095045","hmlr_inspire","2026-04-09T01:27:14.8805197Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\078_east-staffordshire-borough-council\parcels_inspire.csv",".csv","62095045","hmlr_inspire","2026-04-09T01:27:14.8805197Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\078_east-staffordshire-borough-council\parcels_inspire.csv",".csv","62095045","hmlr_inspire","2026-04-09T01:27:14.8805197Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\091_fylde-borough-council\parcels_inspire.csv",".csv","33983878","hmlr_inspire","2026-04-10T08:28:37.8250350Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\091_fylde-borough-council\parcels_inspire.csv",".csv","33983878","hmlr_inspire","2026-04-10T08:28:37.8250350Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\091_fylde-borough-council\parcels_inspire.csv",".csv","33983878","hmlr_inspire","2026-04-10T08:28:37.8250350Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\095_gosport-borough-council\parcels_inspire.csv",".csv","24253572","hmlr_inspire","2026-04-10T08:35:34.1841340Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\095_gosport-borough-council\parcels_inspire.csv",".csv","24253572","hmlr_inspire","2026-04-10T08:35:34.1841340Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\095_gosport-borough-council\parcels_inspire.csv",".csv","24253572","hmlr_inspire","2026-04-10T08:35:34.1841340Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\103_hartlepool-borough-council\parcels_inspire.csv",".csv","37956307","hmlr_inspire","2026-04-14T00:51:23.3874487Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\103_hartlepool-borough-council\parcels_inspire.csv",".csv","37956307","hmlr_inspire","2026-04-14T00:51:23.3874487Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\103_hartlepool-borough-council\parcels_inspire.csv",".csv","37956307","hmlr_inspire","2026-04-14T00:51:23.3874487Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\105_havant-borough-council\parcels_inspire.csv",".csv","43841946","hmlr_inspire","2026-04-25T00:49:10.8592275Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\105_havant-borough-council\parcels_inspire.csv",".csv","43841946","hmlr_inspire","2026-04-25T00:49:10.8592275Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\105_havant-borough-council\parcels_inspire.csv",".csv","43841946","hmlr_inspire","2026-04-25T00:49:10.8592275Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\118_lancaster-city-council\parcels_inspire.csv",".csv","67359998","hmlr_inspire","2026-04-10T08:43:18.8954118Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\118_lancaster-city-council\parcels_inspire.csv",".csv","67359998","hmlr_inspire","2026-04-10T08:43:18.8954118Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\118_lancaster-city-council\parcels_inspire.csv",".csv","67359998","hmlr_inspire","2026-04-10T08:43:18.8954118Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\119_leeds-city-council\parcels_inspire.csv",".csv","253601754","hmlr_inspire","2026-04-09T01:54:19.7358720Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\119_leeds-city-council\parcels_inspire.csv",".csv","253601754","hmlr_inspire","2026-04-09T01:54:19.7358720Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\119_leeds-city-council\parcels_inspire.csv",".csv","253601754","hmlr_inspire","2026-04-09T01:54:19.7358720Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\162_mid-sussex-district-council\parcels_inspire.csv",".csv","81558724","hmlr_inspire","2026-04-04T23:58:49.1596296Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\162_mid-sussex-district-council\parcels_inspire.csv",".csv","81558724","hmlr_inspire","2026-04-04T23:58:49.1596296Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\162_mid-sussex-district-council\parcels_inspire.csv",".csv","81558724","hmlr_inspire","2026-04-04T23:58:49.1596296Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\164_milton-keynes-council\parcels_inspire.csv",".csv","114032536","hmlr_inspire","2026-04-14T01:22:48.7992746Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\164_milton-keynes-council\parcels_inspire.csv",".csv","114032536","hmlr_inspire","2026-04-14T01:22:48.7992746Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\164_milton-keynes-council\parcels_inspire.csv",".csv","114032536","hmlr_inspire","2026-04-14T01:22:48.7992746Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\171_north-east-derbyshire-district-council\parcels_inspire.csv",".csv","54506542","hmlr_inspire","2026-04-10T08:50:37.6155642Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\171_north-east-derbyshire-district-council\parcels_inspire.csv",".csv","54506542","hmlr_inspire","2026-04-10T08:50:37.6155642Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\171_north-east-derbyshire-district-council\parcels_inspire.csv",".csv","54506542","hmlr_inspire","2026-04-10T08:50:37.6155642Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\177_north-northamptonshire-council\parcels_inspire.csv",".csv","157149311","hmlr_inspire","2026-04-10T09:01:14.4406344Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\177_north-northamptonshire-council\parcels_inspire.csv",".csv","157149311","hmlr_inspire","2026-04-10T09:01:14.4406344Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\177_north-northamptonshire-council\parcels_inspire.csv",".csv","157149311","hmlr_inspire","2026-04-10T09:01:14.4406344Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\178_north-somerset-council\parcels_inspire.csv",".csv","108298619","hmlr_inspire","2026-04-09T02:06:37.1407358Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\178_north-somerset-council\parcels_inspire.csv",".csv","108298619","hmlr_inspire","2026-04-09T02:06:37.1407358Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\178_north-somerset-council\parcels_inspire.csv",".csv","108298619","hmlr_inspire","2026-04-09T02:06:37.1407358Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\182_northumberland-county-council\parcels_inspire.csv",".csv","206818863","hmlr_inspire","2026-04-05T02:20:21.5533214Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\182_northumberland-county-council\parcels_inspire.csv",".csv","206818863","hmlr_inspire","2026-04-05T02:20:21.5533214Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\182_northumberland-county-council\parcels_inspire.csv",".csv","206818863","hmlr_inspire","2026-04-05T02:20:21.5533214Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\184_nottingham-city-council\parcels_inspire.csv",".csv","81085186","hmlr_inspire","2026-04-07T02:27:47.7984850Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\184_nottingham-city-council\parcels_inspire.csv",".csv","81085186","hmlr_inspire","2026-04-07T02:27:47.7984850Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\184_nottingham-city-council\parcels_inspire.csv",".csv","81085186","hmlr_inspire","2026-04-07T02:27:47.7984850Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\193_preston-city-council\parcels_inspire.csv",".csv","56856329","hmlr_inspire","2026-04-09T02:17:01.6267255Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\193_preston-city-council\parcels_inspire.csv",".csv","56856329","hmlr_inspire","2026-04-09T02:17:01.6267255Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\193_preston-city-council\parcels_inspire.csv",".csv","56856329","hmlr_inspire","2026-04-09T02:17:01.6267255Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\221_somerset-council\parcels_inspire.csv",".csv","384212730","hmlr_inspire","2026-04-07T01:18:15.8958346Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\221_somerset-council\parcels_inspire.csv",".csv","384212730","hmlr_inspire","2026-04-07T01:18:15.8958346Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\221_somerset-council\parcels_inspire.csv",".csv","384212730","hmlr_inspire","2026-04-07T01:18:15.8958346Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\224_south-gloucestershire-council\parcels_inspire.csv",".csv","148194735","hmlr_inspire","2026-04-14T02:00:20.3318805Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\224_south-gloucestershire-council\parcels_inspire.csv",".csv","148194735","hmlr_inspire","2026-04-14T02:00:20.3318805Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\224_south-gloucestershire-council\parcels_inspire.csv",".csv","148194735","hmlr_inspire","2026-04-14T02:00:20.3318805Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\229_south-oxfordshire-district-council\parcels_inspire.csv",".csv","87604917","hmlr_inspire","2026-04-09T02:27:51.3047888Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\229_south-oxfordshire-district-council\parcels_inspire.csv",".csv","87604917","hmlr_inspire","2026-04-09T02:27:51.3047888Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\229_south-oxfordshire-district-council\parcels_inspire.csv",".csv","87604917","hmlr_inspire","2026-04-09T02:27:51.3047888Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\242_stockton-on-tees-borough-council\parcels_inspire.csv",".csv","89584294","hmlr_inspire","2026-04-10T09:38:10.3136878Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\242_stockton-on-tees-borough-council\parcels_inspire.csv",".csv","89584294","hmlr_inspire","2026-04-10T09:38:10.3136878Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\242_stockton-on-tees-borough-council\parcels_inspire.csv",".csv","89584294","hmlr_inspire","2026-04-10T09:38:10.3136878Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\244_stratford-on-avon-district-council\parcels_inspire.csv",".csv","95484982","hmlr_inspire","2026-04-13T23:24:53.6125089Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\244_stratford-on-avon-district-council\parcels_inspire.csv",".csv","95484982","hmlr_inspire","2026-04-13T23:24:53.6125089Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\244_stratford-on-avon-district-council\parcels_inspire.csv",".csv","95484982","hmlr_inspire","2026-04-13T23:24:53.6125089Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\251_tamworth-borough-council\parcels_inspire.csv",".csv","29171153","hmlr_inspire","2026-04-10T09:43:51.8506463Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\251_tamworth-borough-council\parcels_inspire.csv",".csv","29171153","hmlr_inspire","2026-04-10T09:43:51.8506463Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\251_tamworth-borough-council\parcels_inspire.csv",".csv","29171153","hmlr_inspire","2026-04-10T09:43:51.8506463Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\254_telford-and-wrekin-council\parcels_inspire.csv",".csv","89634251","hmlr_inspire","2026-04-13T23:45:32.0281926Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\254_telford-and-wrekin-council\parcels_inspire.csv",".csv","89634251","hmlr_inspire","2026-04-13T23:45:32.0281926Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\254_telford-and-wrekin-council\parcels_inspire.csv",".csv","89634251","hmlr_inspire","2026-04-13T23:45:32.0281926Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\259_the-north-yorkshire-council\parcels_inspire.csv",".csv","469396986","hmlr_inspire","2026-04-10T09:21:50.1090284Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\259_the-north-yorkshire-council\parcels_inspire.csv",".csv","469396986","hmlr_inspire","2026-04-10T09:21:50.1090284Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\259_the-north-yorkshire-council\parcels_inspire.csv",".csv","469396986","hmlr_inspire","2026-04-10T09:21:50.1090284Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\271_warrington-borough-council\parcels_inspire.csv",".csv","80734544","hmlr_inspire","2026-04-10T09:50:32.7253153Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\271_warrington-borough-council\parcels_inspire.csv",".csv","80734544","hmlr_inspire","2026-04-10T09:50:32.7253153Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\271_warrington-borough-council\parcels_inspire.csv",".csv","80734544","hmlr_inspire","2026-04-10T09:50:32.7253153Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\272_warwick-district-council\parcels_inspire.csv",".csv","64847079","hmlr_inspire","2026-04-10T09:56:34.1587360Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\272_warwick-district-council\parcels_inspire.csv",".csv","64847079","hmlr_inspire","2026-04-10T09:56:34.1587360Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\272_warwick-district-council\parcels_inspire.csv",".csv","64847079","hmlr_inspire","2026-04-10T09:56:34.1587360Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\277_west-berkshire-council\parcels_inspire.csv",".csv","85891532","hmlr_inspire","2026-04-10T10:03:09.7892843Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\277_west-berkshire-council\parcels_inspire.csv",".csv","85891532","hmlr_inspire","2026-04-10T10:03:09.7892843Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\277_west-berkshire-council\parcels_inspire.csv",".csv","85891532","hmlr_inspire","2026-04-10T10:03:09.7892843Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\281_west-northamptonshire-council\parcels_inspire.csv",".csv","200320131","hmlr_inspire","2026-04-14T01:09:45.8373894Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\281_west-northamptonshire-council\parcels_inspire.csv",".csv","200320131","hmlr_inspire","2026-04-14T01:09:45.8373894Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\281_west-northamptonshire-council\parcels_inspire.csv",".csv","200320131","hmlr_inspire","2026-04-14T01:09:45.8373894Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\295_wyre-forest-district-council\parcels_inspire.csv",".csv","46043686","hmlr_inspire","2026-04-10T10:08:52.5758713Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\295_wyre-forest-district-council\parcels_inspire.csv",".csv","46043686","hmlr_inspire","2026-04-10T10:08:52.5758713Z"
"11","E:\AAYS_DATA\terrayield_land_intelligence\raw\homes_england_backfill\checkpoints\295_wyre-forest-district-council\parcels_inspire.csv",".csv","46043686","hmlr_inspire","2026-04-10T10:08:52.5758713Z"
